Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.temp response[1],soil carbon decay.e0[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 11,4.564294360448388,28.230102133311213,101.17048197685584,1.2098440801541337,1.4253711935534732,3.601611322081905,1.195109473584976,-0.6865353099533325,0.0386684276854929,-0.0032105595830172,0.9262494276393508,1.038879569390919,0.8660200587332032,0.933695070265018,0.9114887551120934,0.7118038029957143,0.5087410417361462,1.1726214313592551,0.9787622753111088,1.3211434844394354,-0.0048440034497204,0.000257849518608,0.0010036861339959,-0.0001222029739823,0.0001877332629,-0.0002285577132893,0.0007714541855451,0.0007197638869526286,0.3308425081725439,-0.07350841623027725,-0.03709777805086793,0.05655428899088479,0.0005929851391667961,0.11857230947389054,-0.043504467883190547,0.9283338256437913,-2.681416678284228e-06,-8.192915304576018e-06,-0.4459034685856437,0.5935333292369811,0.5715666857801612,-0.026814166782842278,-0.08192915304576018,499.673429673,8.29080455706,28898.1359218,4894.39756995,1851.79410547,8.15270206064,658.223091251,59.5686641277,4042.21462367,578.312701328,11.494488825,8.67319281335,0.00705453975399,0.00304221892407,282.12213111,24.4995372797,123.268703353,14.3436207566,167.620376601,71.2429350801,254.6402070079397,497.8269594624043,381.9150422742799,25.903446508827457,51.23897771148753,10.88943949524798,2.576249481840014,6.516172448409405,0.4396613418094021,0.4319550778252267,0.0553628181798614,5.709348575571737,0.6897775245665505,0.36797781246274,0.0168642122872396,0.010526579533048,0.0212193309059391,0.021019847108385,0.0294585348086229,0.6391687491669111,0.0011479692629356,42.266107966267214,300.003636676189,0.0995514234741583,58.553318711029846,280.267197264705
Run 12,3.7581843489301057,11.054303836129586,79.56467287369082,1.2097453672309944,1.0571968935670255,2.6432894453278606,0.7973916640860645,-1.0735669292948042,0.0173072779085959,-0.0009855145849989,1.0288725920707915,1.0552727511789497,0.9857150123245628,0.1738810844271651,1.0702584802185142,1.5277747393697796,0.4549399976293122,1.001462480311205,1.0476468828367234,1.1234313312424464,-0.0691993006383979,0.0002613508664546,0.0012392892747067,-0.0001018814319026,-1.697945770449292e-05,0.0002355466149137,0.0010516141652804,0.0009139786166522251,0.2937610024113303,-0.06802672505969211,-0.04719480108272686,0.10293503383556933,0.0005335131863681885,0.011457887624251,-0.028591032108965967,0.7586685848767716,-1.5161283000866489e-06,-1.4373166264778278e-05,-0.4002227088307676,0.4420779837590971,0.8421210307074876,-0.015161283000866489,-0.14373166264778278,574.073220164,8.34335686446,28019.3640739,4077.99963206,1679.17856614,8.15266200534,664.093331807,48.055240935,4112.06546522,508.461859775,11.5259229262,13.2503579854,0.00594619107225,0.00407249916996,290.241785772,20.5483798504,180.002984526,18.7584785345,169.348527845,120.162796483,230.90108569648123,428.5262614684908,444.400884891981,25.330382989517407,76.51048358928941,26.710223337845363,2.4095384590645583,7.124877708555594,0.2974551877347072,0.4411854017956394,0.0538240154287536,5.509973457075644,0.7366582256943427,0.6333313645286663,0.019772269006748,0.0141523235900772,0.0227017847198295,0.0163226017005976,0.0305070798558297,0.6341328099074545,0.0008781890426662,43.79756003185807,298.13834082284427,0.0829871520242905,51.44317710923289,276.3154515848116
Run 13,4.955932812539503,8.350642916382245,358.92535031181126,0.4104308177496995,2.5640631817744,3.2880181236221926,0.8057058590891157,-1.082913205034577,0.0252926318909884,-0.0007895716133793,0.8794115899479602,1.196267815135728,0.8874407949308055,1.700486670447369,1.6892326565658355,0.721497006890454,0.9224600267497808,0.8683274747284054,0.9275812426367362,0.9918468669760724,-0.0179068211233976,0.0002329524192537,0.0013810281630845,4.539608758181856e-05,0.0001247890493819,-7.039518743968563e-05,0.001317001242788,0.0009310816466149997,0.2953731715178365,-0.06516975173239427,-0.04249910949461368,0.11611581761514136,0.0006774045850198825,0.12425017968394339,-0.017682266797862396,0.7492017209099857,-1.4135101203100022e-06,-1.4104471413693911e-05,-0.37641459776995223,0.5125133575807949,0.9190089360883247,-0.014135101203100022,-0.14104471413693911,502.276405795,8.42799641828,29553.4533134,4978.17603913,1754.52888463,8.14182368594,667.681177866,47.5189281925,4115.83836704,504.688957962,15.0210731655,13.7215726665,0.00146802837368,0.000778539284878,351.223570016,24.8761898658,185.950668869,19.401857885,205.675701038,124.376476276,240.4894282616754,492.6742083227981,397.7165612606851,16.4753396185928,53.54560869250107,23.622841672122952,1.6139610440896717,10.779621758572803,0.4442084840158146,0.4123603453369308,0.0745864592078561,6.205857355719981,0.6591038130944504,0.1462175112106081,0.0164312576344186,0.0123338862134149,0.0208463813447573,0.0169883385027926,0.0294566288542048,0.6944738997164254,0.0009083932609155,59.11947238601461,303.2720007621507,0.0168575715745738,51.08183676833339,278.7254621401197
Run 14,4.112449255781375,9.692606807499493,10.512709750703776,0.9419495346001918,1.1525405918706673,0.5428297371305584,0.8124112095859326,-2.3063642908372977,0.0065724878981203,-0.0023889999069881,1.063143148524913,0.93798034441338,1.0244441589759692,0.6370344161694763,0.9937310635879382,0.5759403147926341,0.1595218671817955,1.0646016538925849,1.1104427387102342,0.9649506431137316,0.0217527098701628,0.0002820084225086,0.0009510875568543,-7.619919618840692e-05,7.574721993679393e-06,1.6583635863593787e-05,0.002170682957635,0.0007914743424958645,0.31687467840995026,-0.047976209940696395,-0.026189465701157336,0.056258428706529515,0.0009076424439081606,0.12110085213008233,-0.039547969920806114,0.7121485674494742,-2.251153945024813e-06,-1.0520886931674952e-05,-0.2331350828391366,0.75715801448264,0.5698408341214221,-0.022511539450248128,-0.10520886931674953,449.642422975,8.41540024932,25841.8961119,9065.4785278,1387.15405922,8.13974216329,669.071006946,51.6181019948,4091.55511402,528.972210976,14.119972234,10.2380548944,0.00158632848603,0.000553486533067,340.91015209,25.6277901748,134.064067784,15.2944665354,198.874756439,99.4611932345,190.01806585646275,912.1765926197731,354.78157277860976,27.75492704412497,71.03361287080384,14.577199065087058,2.9838887014364373,10.70350151564572,0.45032020326103,0.4243862923799439,0.0923063548471064,6.2684103684811125,0.5620046153932061,0.1288629468906651,0.0129448001926068,0.0154232699552241,0.0168907056946276,0.0198014191917118,0.0300791390398592,0.6074897276443781,0.0011084842435408,49.45159487509375,297.1681441778583,0.0187099629194133,53.57766374713145,280.9921319840372
Run 15,2.89246623875403,22.003336964625845,63.8788779215425,0.9408538626779032,0.9975729774592847,2.3629078034325115,0.7716845653497048,-0.5519074220638183,0.0230647313780722,-0.0024535752282295,0.9471818811189132,0.8456357589578557,1.1766929128423045,-0.2346352281950294,0.627923075974941,0.25070003334855,1.4013972665256862,0.7518332715782624,1.0797433867036754,0.8178968020428534,-0.0191693394139992,0.0002047902567823,0.0012809075227541,-2.4560104606772824e-05,0.0001419527420272,0.0002636638029439,0.000846317370376,0.0007858378369099806,0.2651945367187018,-0.029558798523829706,-0.03526750654931207,0.021356300691876016,0.0006202078565276551,0.0313782530368513,-0.04202202106687511,0.8375061302697047,-2.2849729785401162e-06,-1.913424388021637e-05,-0.07965665436524749,0.620987401760319,0.36624508736927675,-0.022849729785401163,-0.1913424388021637,277.951920668,8.49653228716,29688.1714869,4652.38793154,2330.55428385,8.13641540181,631.127774555,73.1668818027,3953.50532426,667.02200074,13.9369537982,14.7491590809,0.00796017313294,0.00472644540021,326.146938978,36.180552953,185.701024916,26.9250144061,196.726711656,142.32127462,318.9385647190837,478.0248103685765,224.61816924788653,13.047389768192554,80.35435706119934,11.628243508026475,1.5249536245275417,9.86894205936616,0.3647338429127204,0.4125609079025157,0.0519365109395698,5.682677794612964,0.7798970370547917,0.085482712621538,0.0179317235158845,0.017187187097311,0.0216174217762907,0.0115901940007005,0.029635299286445,0.6012780641436513,0.0008917123454921,47.337861953691466,294.6804372625161,0.0952179772492063,67.41506513071862,279.09682399413344
Run 16,4.34950013190645,27.14500644868197,81.26186265185777,1.042535441597077,1.4355677936018654,3.132018972819014,0.2625703209213318,-0.2098171701896805,0.0139358336432855,-0.0047220819081591,1.0218949176322878,1.012399279816547,1.0964043315573075,0.9651914957265012,1.491123943358274,0.7941434637337287,0.7150390828551001,1.0039963211773202,0.9792219801246276,0.7395068987254116,-0.0640358603716604,0.0002099395759032,0.0010468195208161,-4.908418408925332e-05,8.470136191636195e-05,-3.911244435309896e-05,0.0005596094197532,0.0005878295215470825,0.3291322715470759,-0.02466471955624537,-0.03931044510243504,0.0888064438442195,0.0005283165284504012,0.05021957359820128,-0.042151642769800636,0.8995982839887388,-3.473022870717505e-06,-8.477954742154015e-06,-0.03887266296871139,0.5603433234634745,0.759704255757947,-0.03473022870717505,-0.08477954742154016,336.111947697,8.3430265111,26515.3281916,6415.30136611,1075.96082488,8.15300014486,624.75772816,63.9429431533,4006.19643761,614.330887389,12.1427051533,11.3254193077,0.00269947858412,0.00109096038302,297.366870005,29.0692276295,152.911595404,19.3418208013,177.600102381,99.9235284102,147.96853235627694,699.0179666335807,260.1689720204445,27.62597458304641,86.37887211294878,22.023141006524767,0.6984621271114584,6.317756189229821,0.334195084564668,0.4214827596283341,0.0801598072486929,5.540313862610661,0.6052266750747054,0.3338144766112145,0.0130232221929002,0.0122985334040864,0.0211046345598762,0.0137541940464142,0.0324883361861145,0.6251148005527002,0.001037766320246,49.18028394557204,304.53913149892014,0.035755242432286,61.95715277862123,276.10689031944923
Run 17,2.1385972236199784,10.869450795339857,194.39263544369757,0.9365152435098836,2.350424296377671,5.879641238449272,0.7112288819510266,-0.0294056846678689,0.033127933413813,-0.0049477292682298,1.0393891232212729,0.869032027261943,1.029078142737108,1.2826633957978617,0.9498176858690026,1.1701269894247566,0.9031932395762832,0.8804459860090975,0.910738737025814,0.9200637064079672,0.0395508688005106,0.000325664594477,0.0013138332153544,-7.655265484578954e-05,0.0003129440231144,9.056426145339586e-05,0.0008103193246666,0.0005681337216497347,0.2351640369829197,-0.026376616997204443,-0.03597210133961941,0.09476516988876818,0.000682969028502205,0.03602527114144902,-0.033264414068885154,0.6387904335485917,-3.5911976701015917e-06,-2.413932716951338e-05,-0.053138474976703653,0.6104184799057089,0.7944634910178143,-0.03591197670101592,-0.2413932716951338,650.127911278,8.30943491481,26221.8309703,5901.51813564,2740.46457893,8.15359984438,635.151092896,74.0106629559,3950.17345101,670.353873988,14.0561250708,10.1966053059,0.00243079578815,0.00109606480366,320.881771433,35.8050973077,126.578715495,18.5312127264,193.190513382,102.345781806,376.9422822853614,613.7355239932951,499.103778110602,22.78846834951637,60.66162284773498,14.78422802646816,2.1961203792813064,6.3267346424370485,0.4083308519128229,0.4206972617676762,0.0933389537567567,5.913966858747512,0.7239608049155795,0.3586610007735609,0.018676163464372,0.0193862827613782,0.01947245548176,0.0115849851729579,0.0275046950995822,0.6503105365944855,0.0011398075492962,47.35717912942174,307.3781665368878,0.0295761812530267,67.79575869964425,278.1629686923263
Run 18,2.965278783762267,5.248221936216111,123.48968212556233,0.829850212729062,1.6148442034343435,0.3708089805129622,0.3896964683110598,-15.949236898952782,0.0009462895067879,-0.0051307681723672,1.055291688929421,1.1109522889853944,1.0378610083839523,1.4487801172498769,0.6677850109717895,1.3951830750517165,1.0122057499171715,1.309403516502908,1.052245448201251,1.5219184958950351,0.0459767071249086,0.0002541486346216,0.0016095652501757,-4.714007691921648e-05,3.155449287126522e-05,-0.0001983901690407,0.0005636463014304,0.0005521570329431192,0.30302441921613976,-0.057980249380045354,-0.045056652985199674,0.028005412360648345,0.0006375257998887131,0.0564806225427148,-0.023597253275094522,0.8665434946289656,-3.6870578023412842e-06,-1.2829263463976698e-05,-0.3165020781670446,0.4741502052220049,0.405031572103782,-0.03687057802341284,-0.12829263463976698,512.529420888,8.41037740413,24800.7597935,6727.84241225,2811.48339911,8.14134091174,663.926440722,57.8500035992,4053.69590648,566.831418516,12.2023837281,14.502395856,0.0073874068258,0.00385416547817,301.946896848,25.3136119809,193.611253642,23.2649540637,178.396166794,132.059414319,385.30921779927473,717.1089207625669,403.83795368552177,27.566175366692526,79.83934042381792,20.094581298666675,0.2686865273719918,8.975577358304616,0.380573885036899,0.4012115916086781,0.0566102403114364,5.717947923362791,0.7550316496406414,0.215697246819439,0.0143907915102882,0.0139723927354433,0.0220195544119229,0.021878742956417,0.0349235619298149,0.6577613344760884,0.0009544538815145,56.1052387298799,291.5932436383935,0.0973888718239665,57.4202864682676,280.1079560459484
Run 19,5.135075449076391,16.28739487876281,84.53546645370402,1.058736149620659,0.9125333432680366,1.675858089885407,1.0429822270592046,-1.5775891254591683,0.0151579348425896,-0.0019859109310881,1.0004755955486944,0.9762687410762668,1.029547871796134,1.1933588985787007,1.633414090992099,1.2680622814249836,0.7454716773873901,0.9515722951170248,1.015332944057609,1.227540213636673,-0.0524778854937971,0.0002916972148151,0.0017056337699303,-0.0001510687677156,-2.9354893394842677e-05,-0.000232615473262,0.0008481950246936,0.0008266582675710995,0.33401802613720094,-0.047067519299322076,-0.010386637943672554,0.029412412361801143,0.0005689153244370997,0.12124380164673561,-0.04127299871737922,0.8404212098511598,-2.0400503945734036e-06,-7.663662310466508e-06,-0.22556266082768395,0.9942004308449117,0.41323907211050664,-0.020400503945734037,-0.07663662310466508,309.60244346,8.32456262968,23448.0444324,6991.23923365,2938.31750123,8.15165155568,662.065478333,47.8086679656,4113.24174872,507.285576284,10.1236631201,12.540799241,0.00579400664058,0.00395887419275,263.812778391,18.4817828021,172.042233329,17.8686923516,153.668628947,112.300258464,403.9215342891657,752.3300503817354,238.5541481842001,20.26829193527261,71.27920605172389,23.724290285089825,0.8286235398696848,5.323115769371269,0.1492845706216959,0.4416463973582154,0.0647664724765054,6.177195133779275,0.6798169532783068,0.0525731704433027,0.0194214148405547,0.0143310605256733,0.0232066006886125,0.0204782430505988,0.0323935648864252,0.6296704965367278,0.0009167952505125,43.00711730697076,309.93595213970855,0.0890584341815342,51.30879620575224,278.3968102169367
Run 20,3.8610223128891374,15.776459759066316,112.5300508628222,1.0690531073964529,1.6245843349415612,2.5455969094626374,0.9686790269725346,-0.1880918908365228,0.0238606000801852,-0.0020692785628002,0.9573407701436022,0.965276248231182,1.0822860133415997,0.4730300738390069,1.508590732200542,1.0907685361277797,1.5739567199245197,1.1993058014821991,0.9285614234347246,0.8987520624792189,-0.0136624141928759,0.0002314208621847,0.0011130052459731,-9.759160277495904e-05,0.0001892752714546,-8.011435411923585e-05,0.0005557848722587,0.0008193814610017602,0.20463511146539382,-0.058868651857869256,-0.0338215471314391,0.0267409517945855,0.0005758141974092697,0.05282144061431321,-0.010829084071959615,0.7384992168558223,-2.0837112339894387e-06,-2.9227481422434368e-05,-0.32390543214891043,0.6426767930284135,0.3976555521350821,-0.02083711233989439,-0.2922748142243437,450.19654508,8.38774044076,25892.5651581,5770.00270594,2957.42173274,8.14727252985,640.491483833,66.9442870172,3993.54568988,626.98163512,11.2231750006,12.0003924079,0.00335917099008,0.00171469529626,276.4489705,27.574777141,161.437596427,21.096588875,165.553103308,106.700440408,406.0193723020945,605.6822550346283,352.5446857705475,27.598280636964297,71.90231545567903,22.424371346974297,1.1958030835676368,8.895952864370049,0.4039045778358081,0.4010599117331009,0.0905346041777657,5.535815815729343,0.5827332049144297,0.5735967500038803,0.0173324900454704,0.0157312834337916,0.0245369183238649,0.01982964590627,0.0336306366727533,0.6456387163846017,0.0011365993924242,48.57537329492679,301.7135136038713,0.0477792404907256,63.39482115623365,277.20756622838115
Run 21,3.673003061871985,7.522844717308086,27.889815175525385,1.864861587730823,0.7242542477381066,3.6774297234257753,1.1984289808519155,-0.2022600519826393,0.0052448933471754,-0.0036492309277805,1.1193303616196602,1.1327430857922818,1.0617222342217056,1.6893427115294235,0.2078464054056614,0.9140295293091346,1.8464766345364316,0.948009675785854,1.0473233998461444,0.8101067571113996,0.0307722126869665,0.0002524914253243,0.0012382460142062,-0.0001301214823936,0.0002411194830088,0.0002253681229236,0.001769840677997,0.0006814741279922291,0.24373459028290256,-0.024501798003339445,-0.02892322553624326,0.07132458274803856,0.0006282443288444176,0.06319787088510513,-0.03439619085814886,0.6448439094436018,-2.9111552320466253e-06,-2.271090161951624e-05,-0.03751498336116199,0.7161516169563511,0.6577267326968916,-0.029111552320466253,-0.2271090161951624,153.566796006,8.42469737234,22043.5447419,7864.54726175,3429.92118836,8.13744712291,656.459136785,68.0334654788,3992.38174782,628.14557718,18.1266678292,9.5618026251,0.00428440522631,0.00113380364462,398.451817661,39.9815710886,119.76066459,16.5465217701,238.572723827,95.6025697923,469.5293453421901,819.850143812187,121.48510849835208,24.461963984032217,82.56632516584881,26.0814093887843,1.614737489250328,8.674593923657401,0.1266048789530274,0.427320539065997,0.0573445785938579,6.257543571256007,0.5239052850416889,0.6724078142200642,0.0112605855451372,0.0147159129063163,0.0150557885397556,0.011400119210627,0.0263284135647093,0.6471195991312343,0.0011143459370381,58.11705417385219,309.3739903260072,0.0421215916820509,63.65348462552022,282.1140768625223
Run 22,4.362291655402622,31.71066836845908,135.5281852691382,0.5690731558863891,0.955602071022103,0.4907010682177593,0.2922355536455688,-1.5267726904624677,0.0146953697453332,-0.0022965331882833,1.1650729022384858,0.9854604544843262,0.6720506646798594,0.9124450582845104,0.9242175273647264,1.6306100300331974,-0.2481145521250152,0.914001009813889,0.9667622340732224,1.128252960242264,-0.0124373702384109,0.0002084224612916,0.0010153746104098,-9.592358598237114e-05,0.0001459792848461,-8.708700198444309e-05,0.0012944346491204,0.0007995453697314664,0.3153175608133323,-0.05784833157203895,-0.03726004771098845,0.12580408505243185,0.0007527657937611526,0.023785987330329474,-0.02135039511944552,0.6233058354409496,-2.202727781611201e-06,-1.078040653111128e-05,-0.3154027631003245,0.5910992843351732,0.975523829472519,-0.022027277816112013,-0.1078040653111128,379.158761389,8.26777824809,27007.8030067,3793.53704042,3476.93965427,8.15629114844,657.414830978,59.4711666712,4042.58627706,577.941047945,12.1636121568,15.663941584,0.00374468338837,0.00222426934245,293.129574681,25.5022670313,203.219713818,25.5237149653,173.448142559,149.040454478,478.6273970639849,417.1641347401495,288.2765524651911,23.807432616828912,60.22457387995961,22.02447422467344,0.2541047011245673,4.293352694352692,0.4765540423050844,0.4333885016936145,0.0850378879589215,6.483252778615162,0.6314824256952154,0.0170531686658919,0.0170806495141924,0.0186117325219293,0.0241872085340648,0.0242870100150477,0.0312831002974566,0.7061697692519343,0.0008946975565401,52.67719267520789,307.2983461632016,0.0506783356322823,58.508826191588135,279.639677231965
Run 23,3.2359138522406825,5.862854963430726,143.39041827690892,0.8698446862142584,0.6140818282238316,3.1717944541059904,0.8100799460629959,-2.0307291931182783,0.0006916345327455,-8.095629747348863e-05,0.8153947198726215,1.0030795938454995,1.0354166655477173,1.0284341805272343,0.8047600697226945,0.7775038543728422,1.6886323619920056,0.8536052386144218,0.987149306062704,0.3307388599555605,-0.0464005672315543,0.0002099922126408,0.0016430371805037,-4.558763428925651e-05,0.0001861071340914,-6.953292017655863e-06,0.000619360124754,0.0009929336685571316,0.2552222515265319,-0.047284594044547885,-0.03639763262633394,0.08461019851084785,0.0008998346168032381,0.04468028401914577,-0.011280622542486664,0.7421105308697831,-1.0423979886572098e-06,-2.0796291412244686e-05,-0.22737161703789904,0.6040355106049909,0.7352261579799457,-0.010423979886572097,-0.20796291412244686,580.957097888,8.343729003,22955.1511081,9277.96400596,1528.02684264,8.14760851131,632.352209231,71.1050871442,3966.1025916,654.424733398,9.04872055936,6.65990747236,0.00202368833331,0.000854328656433,224.780982596,24.0055088971,91.2513864093,12.1827209482,135.294681265,57.1069279399,209.8010665959496,987.2209871764368,449.7719089463087,27.813839320797936,69.43094558583935,23.867606579454232,0.8740701959769704,6.94668884394238,0.2665651616054058,0.4421090555589688,0.0594859120189475,5.804043002736735,0.5798483087671362,0.5824930059951068,0.016429310780272,0.0116673607018728,0.0196388517902638,0.0146603983931391,0.0308693680503683,0.7283329310787795,0.0011950699293429,41.56207678686816,307.77908212165875,0.0353216226399821,66.13444034779482,279.9245449281299
Run 24,3.0878152537757337,20.480464034521155,115.2411267050118,1.2410961299158008,1.9849396309001643,3.778798665748067,0.7975114784001076,-3.668033859083582,0.0061374149307543,-0.0014734205639974,0.9955164259642776,0.9979023234962842,0.8130555825153646,1.099838131953129,0.6735047069473757,1.481885441897559,0.8241746304329164,1.072807054656317,0.9685962355198556,0.9447683693253182,-0.019829597343956,0.0001769925700946,0.0013056181238114,-6.902037780358593e-05,5.632632643115031e-05,9.888770576924965e-05,0.0006540992089192,0.0008713913755337754,0.24312437195377948,-0.03287526967036476,-0.0262524920794702,0.06423314148702572,0.0008779613211197968,0.03870192856887609,-0.03822618010363459,0.7695385947853695,-1.7716517467973477e-06,-2.281260467437009e-05,-0.10729391391970633,0.756212618807947,0.6163599920076499,-0.017716517467973477,-0.22812604674370088,547.771872204,8.25779785805,24133.0021315,6609.26822285,3459.14683817,8.15979212274,662.08379486,59.8573516343,4041.48049667,579.046828328,15.9526539345,8.1133210527,0.00871753866209,0.00245433037633,356.471792682,31.4967821887,108.134517356,13.0862380049,211.991259181,74.2591801202,476.6792976962584,717.81666317545,415.5448919442784,25.433789759698318,77.60801666479776,18.46249102787624,2.211423901365783,4.121910960985231,0.4854885837455237,0.4455960908740148,0.0563452401186463,6.229313658568421,0.7187273108938801,0.0144424715151174,0.0113509984256421,0.0102151146139633,0.0151985730249287,0.0114800670208364,0.0253325407357392,0.7112906281031612,0.001015510819041,51.006385224300416,296.8981694036703,0.0968624673616771,58.65894940528401,278.0589770607291
Run 25,4.739762564951278,9.05647417932866,45.13041104449583,1.39390468766565,1.595473365892199,1.6106911282841954,0.6177759602970349,-3.839927137436104,0.0042494481422145,-0.0014570087213361,1.110998485636767,0.9206635083512912,0.967452398898992,1.068640765768298,0.0594437305293493,0.9591388171944284,2.056804022941464,1.2820163889815763,1.0868439116148123,0.4881822961371056,0.0010237861939896,0.0002340331985617,0.0013054805674702,-4.877883109284389e-05,0.0001597240191505,-0.0003371213003204,0.0002294168593715,0.000872823895590302,0.26955351483225476,-0.04911775826589626,-0.01984721384747269,0.041274345483497274,0.0007525430235910765,0.05683240216861092,-0.04994513932123467,0.8328027011705227,-1.7630566264581882e-06,-1.8407747527957532e-05,-0.24264798554913547,0.8522917922879096,0.4824336819870674,-0.01763056626458188,-0.18407747527957533,105.958307544,8.33915622045,31030.2605415,5130.72763265,654.156882884,8.15046723456,651.365949588,68.9176862226,3985.62959812,634.897726882,13.9365488466,14.1643932453,0.00181246706748,0.00064832603554,317.023364878,32.1370712904,177.463460314,25.4057550995,189.883529174,139.448249691,89.89325649703986,547.3506088790829,81.93797748164347,13.892552568582357,82.68052896150759,10.621790990717235,1.8673935422284,6.106194226803376,0.4417266567997999,0.4016473204112317,0.0845178832027088,5.870383718128472,0.7269727096636548,0.427534888066178,0.0112275147903054,0.0185476884815682,0.0206193121488664,0.0222280047844304,0.0269099791287888,0.6732501555860443,0.0008364251504064,47.03213353253459,308.384590677001,0.0222907787326873,64.3031239625386,278.20974764144154
