Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Forest.Young mature forest biomass ratio[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],Land Use.Initial young forest area[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 839,162.5171015641086,926.805575889843,167.58980634782824,17.191617700217037,83.16038969843842,25.218510582036394,0.10291423563892299,7.721724305721672,0.302222703693812,0.4450223951936073,0.406233564596348,0.05697269777113244,6.317244949569314,0.5591260707179876,0.6232208637380436,0.01661136553853397,0.024397990155765246,0.033115052648621565,0.033632315215563736,0.03144077694212851,0.6177555521382393,0.000981002364706541,295.28591507622053,59.294712797703035,0.0992894777212864,56.2189245325158,0.006382264015528069,0.004578877282806976,598.377616091195,114.56059958777419,276.81249289908186
Run 840,276.1191160853375,412.78745726733075,213.79131618074527,19.711267602760124,81.12898421771125,11.000469568268844,1.8047890246151395,8.155720530558984,0.2658675324091749,0.6959544562488084,0.4121070115189331,0.08537213940269231,6.4261960127921265,0.5086053062879603,0.12490219497076613,0.022909760151375608,0.025888318023757094,0.026064160932689234,0.011897362616180088,0.02917857466693837,0.6138843583868588,0.0008412955132289519,296.4130263124894,56.8953006247627,0.09353170011941168,55.718273495592236,0.007149517676565319,0.004000322349019958,561.0443651954461,83.54249195349175,281.9112363112775
Run 841,146.73616208248202,762.88342404535,249.72624784873813,26.810111954932314,64.98801895351971,19.8050081014985,0.4753693464496406,6.362238226751463,0.48380281747725273,0.5185479108646438,0.4414039087650853,0.07754558962860947,6.010579453646914,0.6199102344806338,0.5357589883407461,0.02704309018394601,0.013973289248788967,0.02688538788638583,0.026116815208566048,0.030917444915511176,0.6925095956272238,0.0008120777722430718,295.8519624192935,55.64448915213125,0.040961660862272604,61.93967820789625,0.00875681030984092,0.003838137062875062,572.3799433267243,285.8056203831563,277.96746878744193
Run 842,479.7830296491843,798.5478432681188,496.8269060818651,29.71619062564388,78.21352963228557,18.229107091299213,2.0223354384125085,8.099607148797247,0.4115390492246531,0.3968426506887816,0.4091304804993826,0.09368574276805698,5.7369868474687005,0.5128877843986932,0.18887587524397723,0.025572756735264685,0.015642555020874367,0.017726591707724396,0.022999528819509025,0.03013260206605179,0.6119901847437015,0.0010253000291331662,293.0137548511409,59.72399763762114,0.07093623922785175,65.65992692022809,0.005845030599177445,0.004720818938988026,538.8485249091342,50.27949776086236,278.963571014226
Run 843,437.7458435277564,376.3877159256451,382.6074936736552,14.322882540962867,63.38525025497507,27.847492130145145,1.1164479935969642,9.374894468688378,0.1559058469264777,0.49901737338825486,0.40677728547091035,0.0988811339954601,5.9070834271637995,0.583036051371877,0.1757928835048657,0.013869890202415748,0.017893326509366255,0.027775064582597778,0.01185977671235093,0.03206102985126244,0.6772841121019995,0.0008794576490581826,298.6171679776182,56.30741975786499,0.040352025670217395,66.62726717107739,0.006366586176831963,0.004065475920950443,608.7423244472475,186.65722889912632,277.4758251282667
Run 844,456.14224946215325,557.8446366306858,357.38545432396245,22.24088318701154,54.61249640426861,18.544173332526434,0.47172067205760204,8.517802094774765,0.2281748869209703,0.44355377139796115,0.400259599732713,0.0879709675931905,5.805113388197167,0.725336774280968,0.45719678775220535,0.025688022195652346,0.013041359257405825,0.028534277903908667,0.02485475213567198,0.026707621190454753,0.6894896995574145,0.0010475410567484693,295.6146822150851,57.66035352312881,0.07749248904186555,60.82110652626407,0.008625033515967578,0.0042461251800363,541.3278788049981,62.627789410820796,278.5483509665296
Run 845,266.8365100774805,803.7158288001167,300.0567373567375,15.764267080388965,59.975160629524176,25.99943339116787,1.5574638824075047,10.13549439556068,0.4447902555919395,0.5117981562231235,0.4342642892298144,0.0758642849183542,6.34150126928277,0.776574630277385,0.7454572414106035,0.02509295661088773,0.01791178118494151,0.032744825314079656,0.031549749143415934,0.033875566633258344,0.7150046158980178,0.001044490529470382,290.38971555677637,59.25167723793478,0.09579781204344641,64.90417952099249,0.007949370712300872,0.004635208206710113,516.7122779549092,96.43093048033533,278.52679042873183
Run 846,345.53794771683044,535.9142007994178,420.27596757841565,17.45095585823813,64.73748618443969,19.555918483306694,0.03950521501690796,10.510114840266388,0.2712058731779645,0.35306606336857876,0.440440559542697,0.06480497490631801,6.113438118251583,0.6481008807280869,0.26308701308027505,0.01170662112710651,0.027385050313983687,0.02475482536553109,0.0348472926695086,0.031099845178137485,0.6924824629390938,0.0011635005707865648,298.9822151085884,59.44692261804917,0.03340434986492377,62.69321085252878,0.009335281574198308,0.003581185682944921,594.9819985754262,259.0256092747067,278.34395803088233
Run 847,298.5625194224805,739.1841518658806,149.56184311302562,18.341049201922697,51.054200821934714,20.941461539030186,2.110698130323928,8.197961769338256,0.34631328366966274,0.5806853469069895,0.4364831757483914,0.0837536659210866,6.047659360493816,0.7638169203405287,0.04535851820091963,0.021946867360577903,0.013008932316447732,0.019217229393759687,0.025017071118144555,0.02595171951635568,0.6517337412229155,0.0008365581709773015,299.52465065357757,57.704012427213975,0.08182095264813223,60.83354087947156,0.009408327114891892,0.003602051645709394,523.4140258601299,152.37201018287527,274.8090016909707
Run 848,104.9145252764321,633.7537482350004,419.20692580957086,10.660653895602293,72.85703881120855,25.282333035744067,2.9363511967616494,6.663631308895995,0.16077820257649122,0.6697384110653146,0.4177368095657037,0.07281877939235608,5.8210402759162125,0.5216799215921841,0.5443652231492225,0.028895722862704823,0.022917746775777872,0.018635012794692138,0.03290972858103013,0.026733990770342813,0.6640060807875827,0.0009746924499022296,292.4864225511652,56.72147284766119,0.09545668145567043,57.57028460398687,0.005146302292745207,0.004209688876512889,571.6781706663238,183.91134429424145,277.1073966156071
Run 849,213.93706568838527,604.6650949589284,274.21025648266505,19.140394425418812,79.18083941787185,17.266814554929436,2.561801156667535,6.026090113968578,0.2099285466307245,0.6591924553717188,0.41701032932481763,0.07569954200267212,6.417251070504616,0.5806274467325508,0.30877341967312755,0.01051324013548234,0.025624564700998338,0.021509068178278568,0.02176769205072885,0.034210418496672876,0.6846679123584113,0.0009169374241049177,293.50933953848,55.07360384686543,0.010280711282371178,55.8927748729338,0.005008200483210491,0.003887916094787995,558.2127799684907,130.4010144312158,276.5266495653913
Run 850,355.6603037761427,703.5466870446571,147.7225248864388,16.825541604090617,52.20135182878731,20.184708956882794,1.0660916909691884,11.016113321441827,0.30386596448164516,0.45628524251423686,0.44652123180263453,0.09000684860398904,5.689119338837593,0.7711263087835661,0.4295714573855397,0.022132714074962586,0.029261900910718924,0.020228538962439688,0.0146632628730461,0.03156485173883498,0.6360689713776749,0.0010870804367851274,292.8995391352178,59.25726487245066,0.07980445229620615,68.87580494593755,0.006863921685827156,0.00437862713554336,675.1808447899845,64.6815198493839,278.1856780936884
Run 851,105.60654455256801,520.3324157542352,141.4252154631354,25.936569863514087,55.73830277732919,16.91526354255243,1.0619454958890047,9.97242700120546,0.3715300243296825,0.3262449351815655,0.44592698475942866,0.07001387926622195,5.6143190592473395,0.5971505744070309,0.28305059918421027,0.01776039155440453,0.02038676482271801,0.02669397930930728,0.026653289357873193,0.029460155116096023,0.6858986991828288,0.0010747055958423523,295.17513059146245,59.16018311571034,0.01827322667032516,51.26612883312317,0.00868316209134954,0.0047871225220693665,505.7039545681815,274.4026719166508,279.700737048407
Run 852,394.9808703271919,920.706545270041,439.9188900076442,17.296792619738497,84.98442143637573,11.644023711521365,0.2184431685676994,11.522963860229613,0.40437136066034307,0.429699118975604,0.4116197584216399,0.05301457535828522,6.356997041192761,0.5873966313171713,0.6593128572690999,0.01294686531796916,0.012161663212692181,0.019994550016094806,0.03416682547173227,0.03257684224383123,0.6323116775381057,0.0008649140916012164,293.4225969663913,55.77136805480672,0.06135184505509632,61.298942927304,0.005538483220047526,0.004752751521155304,648.1584502687333,271.79379342552227,279.82293852344145
Run 853,404.87881628333065,494.25610669381956,233.73871832041738,14.337511046295155,66.75938188537597,19.82074905505383,0.038193269086389314,11.953360756907053,0.39038282787488476,0.5083916161550108,0.4406133294564568,0.0603903991089114,6.429431628610192,0.5881800412204391,0.6641378115638156,0.01755446393440254,0.024100458674384966,0.02746035545060444,0.025594748398081502,0.03472943423937226,0.762587184248138,0.0009065094076191523,294.9349284457381,58.597099048951826,0.011134125876142915,58.22668281795998,0.00678066771091482,0.004470539225802148,569.0465476577596,109.75688832173581,275.54364118884575
Run 854,449.20469909693776,810.9500737933835,216.87169250455204,21.45248378726843,62.95320009395864,10.79240290904674,2.269083183578724,7.0181285206155835,0.24769909022257794,0.6324685215767255,0.4301640082814395,0.06656538035565718,5.6312373075080755,0.5280886733822202,0.745440374202858,0.019196059024073134,0.016075671844283906,0.0346096243515927,0.03152229212304073,0.025773350174687706,0.6263951525886822,0.0010355746197221378,291.0203566029079,59.70545492221581,0.04552551778523952,62.02509662462062,0.005812469860943111,0.0037577731370485676,590.4318550024971,105.52391929590866,276.2997280519725
Run 855,161.21524021563187,654.1749395732579,407.9631258026242,22.144929097488802,52.2648775655685,20.703033627567084,0.7895283196335752,6.004970405782523,0.4283994673662179,0.3747289273017506,0.4442960467119472,0.09761702366091515,5.619101691995116,0.6626361831555267,0.44895762153019647,0.02866761044643009,0.02247335111772479,0.03168698053906374,0.010232766492024344,0.02769951059388085,0.7726531731771622,0.0008525300299914738,294.94615527789995,57.726364356633155,0.09474935702412948,51.270777995328686,0.007023098766420264,0.0037531037003537644,592.4472961670298,111.33850046205004,280.9581719054751
Run 856,345.7797793308371,686.8737878995145,273.5383279851179,10.303135743279876,51.912421657001545,21.603927066235578,2.5609951120317143,10.33194877072737,0.16187658729990903,0.3682514849639349,0.410932718924892,0.09932430683944049,6.246818766671857,0.6835267453386324,0.7456104601256156,0.015649485774704118,0.01426230043960375,0.03211039352258224,0.034732239919330395,0.027655789445632798,0.7303068415667588,0.0009666587122273162,298.351372174025,55.36484070980755,0.08385859716669689,67.37069839554547,0.008839867095911051,0.004513205110971597,699.3821157080987,260.29344540860325,281.323167319172
Run 857,199.9773764106052,467.1628789374313,231.72637665944146,24.65583263695044,71.94467135015641,11.895188431017015,0.759481560297965,8.030827515778054,0.22269915373738494,0.5051241942734582,0.4151038317865267,0.08787679341802632,5.999761779457793,0.6067032495674685,0.23865539629458962,0.02365968383450308,0.014358620810694805,0.024371717892263826,0.034487429284949946,0.03133721994769976,0.6459169839510912,0.0008432140242823584,298.28725871244933,59.113525991414335,0.06761631223652675,56.3968043187593,0.005553748451230962,0.004197450506186759,654.4356772019954,96.45437670454066,280.24982227545274
Run 858,279.35513719430435,383.7723491810276,146.79430954098387,12.588446977671332,89.03695565748606,15.814709623153558,1.2117222599602775,11.466055862478969,0.3559838469835943,0.501514683859992,0.43743628576480664,0.06654087722776503,5.801550202444879,0.5756976328115839,0.03471678104479842,0.022137404779724555,0.01344772610938053,0.02684545709555375,0.025121104834381534,0.02642966146785899,0.6842776991922094,0.0009094802679360894,293.53895198854644,57.31145489700148,0.030408024553603988,55.66957426434723,0.007925293778264293,0.004377873760806306,556.8268961683361,93.95117921131994,277.6253089321938
Run 859,277.7778808501887,720.7043617525933,418.346284664486,10.544268904686762,85.07899842514524,19.895732281944866,0.8797903834932604,11.578882867103152,0.2687085143909673,0.37128541502508616,0.4217119696518553,0.06562247764507705,5.58843720706035,0.5496334872380949,0.25489102674984,0.023867262010025682,0.0111676962716305,0.020955189955158007,0.03150474828939926,0.030197752990570363,0.6383471151840301,0.0011292749647257587,297.71599727307176,56.41706123926252,0.023833504132474693,58.041510857479125,0.006045502870147488,0.0036352033756044725,579.1391024617571,73.62939337550876,278.647740964951
Run 860,77.39313300566523,600.2316857506098,262.363572479018,14.881598370781052,56.87204159547055,14.09019080622941,2.9275795658898915,9.739486566628642,0.17258751127310307,0.43936728840330885,0.40745834532837083,0.05412719278876741,5.602608702198449,0.7920411915998862,0.15224177453318122,0.017118165126690017,0.027547957681423214,0.018567240468693694,0.03220671585843666,0.03155072430875846,0.621620013939938,0.0011612209475831644,297.726573699016,58.09762265893437,0.030824277770032132,51.451679791150696,0.005108752632565119,0.004039583935236577,573.665547929575,56.0915070908478,275.54558207156737
Run 861,310.22737817840414,840.1462769025986,360.6473582173714,27.428818195302448,51.351360535646876,20.872617788369666,1.551710705686578,6.443372531435709,0.45295442996687774,0.6542383458902183,0.41209363265136056,0.08712958643444743,6.218705084772513,0.564127618435658,0.36529015451290525,0.016230542514726255,0.028395473568193295,0.03068350989861504,0.012793808332965706,0.031836156301645095,0.752819774150743,0.0010543436984424858,290.7126049679305,57.761485912521835,0.034527617759142946,54.999805639784434,0.007718313531038816,0.004211864788234018,573.8680122726892,76.55771500500484,279.2247333128312
Run 862,200.7008883779115,798.1517915665024,389.13060891285227,25.498746016408067,54.57238387339647,28.026032676798962,0.5579039497349616,10.919692256465904,0.16280050555012865,0.40519799179748256,0.43163181239694987,0.052805083066680775,5.825495936990331,0.7842782856850239,0.28988990247349866,0.014789550613031742,0.02533683251803952,0.015772172896521875,0.011485418331900813,0.032506038550898356,0.6547339702549144,0.0010593813047041843,296.2296163390983,55.4206708790162,0.08006115598375053,53.188060871868075,0.00948093686794661,0.004403646657639955,607.9409169955483,65.11952706670894,276.9876809473897
Run 863,109.81536769760834,811.0390529210405,181.01082863953846,20.929369872146815,75.19790160569605,24.651012321210157,0.1873463157288252,5.602144756902276,0.19010387362144732,0.47904896926868734,0.43912783564900926,0.06391290562878457,6.482252809082922,0.642148333351486,0.6011423410666927,0.025723872933117002,0.01269456819234507,0.030004399756914185,0.02178271001817063,0.026077496048790765,0.7151202506211334,0.0010253962963752516,292.0893652258974,58.384108707040085,0.07945901704757653,62.60165054235722,0.005107910817658044,0.004874039660611092,525.445650649636,50.13769660872393,277.3522764369269
Run 864,472.1338102785888,348.73652245021106,356.68137113130877,17.74645649123844,67.46429855107031,13.575552629589527,2.2992133470931093,11.008050392422163,0.47080497672670707,0.35486896457829115,0.4330868846972577,0.05885271739057395,5.851860030733441,0.7542775388295424,0.51787182055567,0.018410836003236813,0.0182717195305276,0.02369038823513428,0.013666677831583032,0.031110211087894083,0.6504003715955086,0.001195796479710379,299.21143835290394,59.836774637476175,0.038663220793011835,55.79611759774987,0.008314416285379284,0.0037273657990612116,572.8242022544096,172.73007398136315,278.72559145097546
Run 865,243.4880771125328,357.1336904259146,448.4759330929355,17.606725488331495,60.237759888971304,25.509512367643968,1.0956845657207244,11.886699665902258,0.49587825224075877,0.6110277689767722,0.4099322362518635,0.05417456415450122,6.423675493446546,0.5916916502876131,0.5894668481313564,0.029220845287199933,0.028644064519332248,0.018978260914580807,0.023350587140897317,0.031501960063841504,0.643682446283776,0.000852328319540591,295.908154071466,55.121304277899185,0.06156401076636724,68.66206812717697,0.009269121964388274,0.004491789536045081,660.1436457250052,97.95197254393035,281.0695755574156
Run 866,491.1959637836063,609.7442695458033,493.96798118856776,23.52116385713299,63.953530937888445,11.932680402546467,2.8575125203370986,7.777957874268637,0.25181050342133565,0.6923261548071334,0.40833172526042477,0.09456738291613702,6.0234055636672865,0.6518255642574878,0.7175489592658408,0.02739069430794104,0.012112866441527188,0.03007788033464155,0.023036963548768177,0.028407771919978883,0.7462124049440999,0.0008250664784065832,294.13380532616617,59.93672183139995,0.01667105955927982,61.40559790396879,0.009253603013308208,0.00447284262979581,508.0866212717998,252.3848137074251,279.6368182255185
Run 867,147.23473162805328,513.1291054692484,297.73440639530304,13.43953410723987,64.50220417360777,17.247960313285397,1.2120211885130951,8.061233580943062,0.31618447026512886,0.30442220388397656,0.4470474929550199,0.07193871993575542,5.521464291263594,0.7968631809656519,0.24329034404906136,0.010663204315992648,0.0287075511948919,0.03381721463991064,0.02211056650065299,0.032754700999071365,0.6490722232740688,0.0009943829909308723,296.6256734412479,57.51664375947483,0.019295373942502646,54.063713118472535,0.008557983871103262,0.0039603974403616266,564.655376225222,245.10415492066568,275.09177089890255
Run 868,290.9138854958037,452.1201390524717,151.79065888068305,21.526054321690268,86.79872293331888,15.78034441087058,2.9152971882043826,7.843943892593506,0.4885684493732265,0.4293377518868082,0.4445806618791762,0.0840635796487331,6.099936717838928,0.5250261364640685,0.26254737269156575,0.014134684226588048,0.017049453255263476,0.02848782624530915,0.033078483135290694,0.033292680308253046,0.7770081933661214,0.0008744493326415925,296.48310013905444,56.1530569458306,0.052042865376362095,59.11854986822943,0.006307542889688116,0.0049104731907554195,575.8309236946311,266.6739898692505,277.3401312201492
Run 869,257.0606549232748,384.539449141087,411.9650372765204,24.81878845475096,66.59883722023224,23.694406441392818,2.637974826187955,7.299626834596718,0.279823185930946,0.40939059175098325,0.4244755975725808,0.08663824755106582,6.385817054139028,0.5286364325520573,0.422102053921339,0.015667712010448153,0.017486895153407976,0.026296173541039844,0.03304203187964287,0.026037732976244458,0.7564386737567494,0.0009468375323191438,291.5163659591997,59.01081537530851,0.08885790710335555,58.81383168415905,0.005896674936097123,0.00408966662954325,653.461771667977,250.9143691374319,278.4689470928938
Run 870,254.12119369419383,886.1812178304804,273.431479154378,17.880251194830162,69.7348491205987,22.876164954795073,1.608024473505744,10.50494095471123,0.36426146351081123,0.6672118910367142,0.43933293787005595,0.09490793586156641,5.7177933662635345,0.7320657746516195,0.11582841200234364,0.022545936914678592,0.013081858656985586,0.017860614291381135,0.01831052584704255,0.027240066341966598,0.626976401311045,0.001065452051197683,299.70411329509983,56.76323587053148,0.028999701567229766,58.928514557073775,0.005537090836960389,0.004960602650693751,507.2300761203687,124.40301652884452,276.534251894841
Run 871,319.5283181296266,983.6876356700226,235.48099499384816,13.769752639644956,68.54779096521652,15.910279121751255,2.9442400944202034,11.828218102187884,0.37945815648414427,0.42090583870128,0.42465950761865845,0.05643605803312318,6.20690335972167,0.7916830308692765,0.5015469930379953,0.021475956082372263,0.024377845462794746,0.02159231724110748,0.02590712598704082,0.03063407660178236,0.6624258827688876,0.0008673233406426352,298.91445787913773,56.88104824395969,0.09131395901903841,65.00255755637895,0.006809138079013019,0.00495800481343985,662.3931895561786,291.80282467615064,276.10911412307075
Run 872,141.70961577785928,971.952013684484,187.5591975983755,25.016638704717852,67.10231476349597,22.607240476026966,1.243513662553994,9.361057755370744,0.47032173172192004,0.6513423448982528,0.4092942520456238,0.054068676254843136,6.377595679836617,0.5143158351980687,0.07105149228236218,0.018990754019213657,0.029036249674346842,0.021837387540699145,0.014039170164609142,0.0309859221939311,0.6737487881730119,0.0009445737480297099,299.2888651504125,56.91010140853168,0.08635235235234337,55.12482140367706,0.009414959041767756,0.003834117995040593,665.6782128873128,147.76167175730035,279.00635289120527
Run 873,428.4056772033366,694.1486806619522,468.5413132491916,15.965725184308408,61.22165537915188,26.88689441407266,0.7194830200171562,4.160054241334916,0.45780129600940644,0.5711127621513971,0.44676706612254835,0.05555580735286969,5.727146331893781,0.733492620863073,0.5637513433964874,0.029461815518973637,0.015447334276681317,0.03045261231863143,0.02501743899814112,0.028490438131973675,0.6743835761557717,0.0011736727892343972,297.1576220147091,56.68318456684137,0.09154566687231588,66.7780083701009,0.007177470762864496,0.004740455002805217,570.6624699420427,272.75211620541927,277.8422021476797
Run 874,492.65896815552264,486.2381683535094,187.96070145342213,14.017762894456071,86.37351087981645,18.75404848949177,0.9475253760339114,8.954115465591702,0.33343691566802536,0.31045087399659954,0.4061410205836417,0.09493174744875538,5.8769696538805265,0.524041293153331,0.48795421396743965,0.01813643795198442,0.021791109067687733,0.03228633036748024,0.015475984082513782,0.030214111207549747,0.7637508217910922,0.0011852748486275559,291.82981052456785,57.11379200142262,0.08944842546118167,61.09209145784629,0.007281518636069111,0.004924539790995001,658.9690804884638,166.60553589672486,279.72573733163574
Run 875,112.88430026358354,563.437524945469,108.08720320199788,21.468831133618906,75.65734626132998,26.74651325322946,2.4370403816778445,9.773332765162412,0.41693064591069473,0.35891955638827133,0.417378380203617,0.05863285167665336,6.250453219535853,0.5781608308614247,0.032749466520917814,0.01900806686377131,0.025705609853108304,0.026615284664941022,0.03297072627198162,0.033011440449333365,0.622163844794488,0.0011776620104812826,299.1564853054975,57.48312585505483,0.05213232315661638,53.231106445569054,0.008962977862210075,0.004702702115769345,529.6913010689457,113.84013198582208,280.2332666233504
Run 876,473.6161060843791,515.254953500575,254.47422599803107,23.727618212002973,77.99129898696859,20.139124258478695,1.4617088941032468,11.353611525802819,0.4973985882454096,0.4863992807425628,0.40027935625738814,0.09094792819855468,5.805478202144315,0.714264207957965,0.6252339393540611,0.014664899690969102,0.01706843944675256,0.032616211496228564,0.024748506747019,0.026071938886086665,0.7592121772679572,0.0010598559622967774,293.15918597095373,58.063154132145314,0.0526101453007716,54.569498961671705,0.008740343540225761,0.004829844329568693,612.927219517263,273.6471263387041,275.6780537784055
Run 877,152.25861188187918,306.27223886699835,279.1992039029775,12.395205800640765,75.77524131891884,12.422493407047357,0.3204923306620606,6.216186627967078,0.3528915936923199,0.4503862745346911,0.40348920645739755,0.05453077079917913,5.840522690658521,0.6158309608771368,0.06854940538156504,0.01159850713184657,0.026225022397059004,0.021362352737996554,0.03212354595191983,0.025183525538923418,0.64795553271939,0.0010248260980091775,294.8756732019489,59.72267448686565,0.055397339535298976,69.14443446742267,0.005862399570206511,0.003800042204589081,532.9781572095262,239.67348103604368,280.1716737416135
Run 878,425.24461790377865,526.1034245842935,195.89536350809936,27.516477944087,86.74891744717277,17.23431721897623,0.9943716815860486,6.767147314254521,0.3915006456862741,0.4612058525334677,0.4105424661229868,0.06786193206199273,6.344968328569648,0.5713665737708432,0.14066787280574664,0.02958152035996356,0.026091548422748037,0.026451822763891998,0.022416706517264046,0.028831168094997018,0.6123898406437418,0.001089063027085564,293.7972074973057,56.635483635259135,0.0515899571807832,53.05819585217577,0.008211647466026676,0.004077400699083984,511.45031409010977,285.8116909321516,279.7987723262731
Run 879,415.9209372480144,376.065483132993,77.89637639392777,21.002634833497556,79.80576099375352,13.626445984430193,2.9544859815521254,6.98409720289034,0.3315377930126594,0.30908311410325756,0.40791153030305183,0.08679258307482116,6.362967817820913,0.7363133188636658,0.10794062245294422,0.018689038359836666,0.02570757810831567,0.023846235892017044,0.010466130976162934,0.03457698338979433,0.7976514933308794,0.0009230161475111011,296.3003195653374,57.10185482588614,0.0706103305059732,68.27549882643807,0.008239702109245088,0.0049493086910256685,588.2016416400448,265.82005414658784,278.22364737856486
Run 880,415.34189619685344,323.1549440621623,109.1995096151253,16.79653709425831,80.39144244881061,12.42614997011133,2.0006370729884373,9.48626079758198,0.10318432713699704,0.5944416107499353,0.4236461085698697,0.09545249547895233,5.938399246512381,0.6038615503620794,0.6426996505478537,0.014638283507126735,0.02544665791841758,0.024918713803741235,0.02240281168006883,0.03014011874491488,0.7039419612787419,0.000833966505856507,298.0831623022133,56.57476264032031,0.028416133947756904,50.77918957838754,0.008632787003152781,0.004073151019785178,674.9726388495245,107.86947446383661,276.58354142942454
Run 881,238.9069665749026,435.01863045549334,367.1992884077072,16.937690456956958,75.51580401269446,21.31491265352139,2.217052793611665,10.240195511451963,0.33790452115586456,0.4673585984337236,0.4022956882130109,0.06449256724912666,5.6147988844876755,0.5409893231448347,0.5360554338988046,0.024165416003480003,0.02094959003179868,0.03195294098101458,0.014582140944327773,0.033836532579255535,0.6539531725314013,0.0010694346073508029,294.5015138196651,57.12722871058462,0.07984400507814482,53.04987025583776,0.005957899530834989,0.004895989424531206,548.8369452796463,138.63424451961288,276.3896985757467
Run 882,199.18245648452984,344.23110204008947,244.28449226790104,24.798910783539,53.81511440747278,15.752981687562592,2.872665918922791,8.62150382500677,0.47802743605944953,0.5583913054812433,0.43857265710028887,0.09325245510710106,5.8883079701414305,0.5215521724348837,0.3851144741000362,0.025810188965229387,0.021964549395377272,0.015480289185728132,0.011856246047232021,0.025583938403348012,0.6040007329647319,0.0009339954230156297,295.62951930235266,55.07720984328929,0.07937714107588903,51.306331971689815,0.005037915332264684,0.0042499106757398816,648.8305477587436,84.98665852840304,278.9103632385648
Run 883,283.5059419066333,434.7092145516675,467.1130575967441,24.042054240521225,73.7970816451826,18.818722496694278,2.7488077021210984,10.203100840584005,0.2844053252950737,0.46091922071156294,0.40851386372661286,0.0826234983519301,5.837318037069271,0.5352082282415884,0.7367155960561184,0.029864200031764848,0.02920081461318727,0.02045985704679627,0.028926965264040122,0.032492040024871716,0.6955718745414434,0.0010133070768739187,298.34777822042525,57.271006880100806,0.01845951746584259,56.237587858457985,0.007437590214596703,0.004500016232937498,614.8282577663649,236.4972379318518,276.96667477456356
Run 884,269.6502176411109,517.4560333058063,382.05074849340934,12.593624465536825,71.8550926011321,14.575483108826464,1.2426403349807624,5.287400838424632,0.4774268495504188,0.6628496828644791,0.4013572383997011,0.09870451266459182,5.672777458169904,0.5704014959312484,0.6556422445385506,0.028651470444098166,0.027626928398137823,0.03429007359419267,0.0321050641354635,0.0281291622743228,0.7679481207918728,0.001005775037054239,290.62662587357374,57.66481238011758,0.03923549950784295,54.715659349758155,0.007429013308923583,0.004059828082986232,521.7604738887309,233.26067645997418,276.72338822984943
Run 885,320.45247254444325,864.9025133033992,270.14891254179133,17.554468198793455,82.20558393555979,20.610153333864606,0.8535993221228162,9.060974351825283,0.3898148098574895,0.6271405031684572,0.4327392189115414,0.05164406099230466,6.312502514877502,0.7475490180858424,0.2766576149493277,0.010988354689928426,0.022125609879016815,0.02029469753401994,0.01342894583139281,0.02881992248641333,0.619556094828463,0.0008039341732060453,297.8184772444309,58.627640133294804,0.09368406054094046,58.60967018268785,0.006763322842321368,0.0045926839261441026,649.4987692537818,67.6107429453946,278.1223283988023
Run 886,385.6588822967185,373.5328569188295,364.19945476483775,11.118926443231324,69.5140549188714,20.20115276275846,2.536187217923594,5.70572889038507,0.2525450822974681,0.5931917898037675,0.42823301478188086,0.09442794282502805,5.969620055432068,0.691358131801203,0.3518436879476018,0.019072269179202926,0.016061819698559306,0.032687074193760504,0.018715310864445892,0.027059819151553092,0.7266288199258708,0.0011032705409407743,290.0088562786502,58.823016528461004,0.09425730397519157,54.24012466220084,0.006987156810634554,0.0039038212933130536,626.2859761102619,208.38891506055128,276.91674447378165
Run 887,494.58697406200724,451.52291006937423,491.14651921360155,28.649454901563228,72.10236956708067,16.954649422528718,1.520584971387517,9.08157162689401,0.16217699028268867,0.46200403348129915,0.41108764533873654,0.09643637761675092,6.278006094374727,0.7419005519685855,0.25699584773051454,0.020777349554400536,0.01741973329279029,0.023394668891490628,0.018647560112120005,0.027560014160932757,0.6091994774453029,0.0011414643223970299,292.8392645257853,57.366902457093744,0.05255220966515414,50.56883226192912,0.008085131985926216,0.0037649480265499126,550.131824476224,265.61193085375623,277.83433802106526
